"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"female","group A","associate's degree","standard","none","46","46","50"
"female","group E","associate's degree","free/reduced","none","55","66","68"
"male","group D","some college","standard","completed","64","63","65"
"male","group B","associate's degree","standard","none","57","61","62"
"female","group C","associate's degree","standard","completed","70","78","77"
"female","group C","some high school","standard","none","78","85","85"
"female","group E","bachelor's degree","free/reduced","completed","74","84","92"
"male","group C","some college","standard","completed","69","66","66"
"male","group B","associate's degree","standard","none","85","78","74"
"male","group D","some college","free/reduced","completed","60","69","69"
"male","group E","some high school","standard","none","85","77","69"
"female","group A","high school","free/reduced","none","43","58","51"
"male","group D","high school","standard","completed","64","61","69"
"male","group B","master's degree","standard","completed","80","79","84"
"female","group B","some college","standard","none","50","74","66"
"male","group D","high school","standard","none","69","72","62"
"female","group C","associate's degree","standard","none","54","70","68"
"male","group D","some high school","standard","completed","52","49","48"
"female","group B","bachelor's degree","standard","none","72","73","78"
"female","group D","some high school","standard","none","53","63","63"
"male","group B","some college","free/reduced","none","51","43","45"
"female","group D","master's degree","standard","completed","73","69","82"
"female","group C","high school","free/reduced","none","51","60","52"
"male","group C","bachelor's degree","standard","none","67","64","64"
"male","group A","bachelor's degree","free/reduced","none","36","47","36"
"female","group E","high school","standard","completed","78","80","87"
"male","group C","associate's degree","standard","none","46","40","43"
"female","group E","some college","free/reduced","none","76","77","84"
"male","group E","master's degree","free/reduced","none","60","65","61"
"female","group E","bachelor's degree","standard","none","100","100","100"
"male","group A","high school","free/reduced","none","54","40","41"
"male","group C","associate's degree","standard","none","54","44","48"
"male","group A","some college","free/reduced","none","41","48","33"
"female","group B","associate's degree","standard","none","60","59","68"
"female","group E","high school","standard","completed","73","71","77"
"female","group C","associate's degree","standard","none","74","90","88"
"male","group E","high school","standard","none","82","75","76"
"male","group E","some college","standard","none","59","57","44"
"male","group C","some college","standard","none","52","53","47"
"female","group C","high school","standard","none","55","57","57"
"female","group C","some college","standard","none","68","83","82"
"female","group E","bachelor's degree","standard","none","84","79","76"
"female","group C","some high school","standard","none","76","77","74"
"female","group D","some college","free/reduced","completed","56","65","68"
"male","group B","some high school","standard","none","77","66","65"
"male","group C","high school","standard","none","76","60","59"
"male","group D","bachelor's degree","free/reduced","completed","49","52","51"
"male","group B","associate's degree","standard","none","71","59","57"
"female","group A","high school","standard","completed","86","95","95"
"female","group A","some high school","standard","none","81","82","79"
"male","group D","some college","free/reduced","none","34","41","35"
"female","group A","some college","standard","none","49","60","55"
"male","group E","master's degree","standard","none","93","82","77"
"female","group C","master's degree","standard","completed","86","90","94"
"female","group A","some college","free/reduced","none","53","74","67"
"female","group D","some high school","free/reduced","completed","69","86","88"
"female","group E","associate's degree","free/reduced","completed","78","87","81"
"male","group D","bachelor's degree","free/reduced","none","57","51","52"
"male","group B","high school","standard","none","73","60","54"
"male","group C","associate's degree","free/reduced","none","64","60","58"
"male","group C","some high school","standard","none","78","69","70"
"female","group E","some high school","standard","completed","98","96","100"
"female","group D","some college","standard","completed","64","75","79"
"female","group D","some college","standard","completed","80","84","91"
"male","group C","some high school","free/reduced","none","43","27","26"
"male","group C","associate's degree","standard","completed","70","62","66"
"male","group C","high school","free/reduced","none","56","45","45"
"male","group D","bachelor's degree","standard","completed","76","79","78"
"male","group C","associate's degree","standard","none","84","75","64"
"male","group D","associate's degree","free/reduced","completed","63","57","62"
"female","group A","bachelor's degree","free/reduced","none","62","78","73"
"male","group B","master's degree","standard","none","73","66","63"
"male","group E","some college","standard","none","88","75","75"
"male","group A","high school","free/reduced","completed","71","62","56"
"female","group C","high school","standard","completed","76","92","96"
"female","group E","high school","free/reduced","none","47","52","51"
"female","group D","some college","standard","none","59","75","79"
"female","group D","some high school","free/reduced","completed","34","49","52"
"male","group C","some high school","free/reduced","completed","53","50","55"
"male","group A","associate's degree","standard","none","86","75","75"
"female","group C","high school","free/reduced","none","52","56","51"
"female","group C","some college","standard","none","82","100","95"
"male","group D","bachelor's degree","free/reduced","none","36","45","43"
"female","group D","associate's degree","standard","none","59","70","66"
"female","group B","high school","standard","completed","49","63","61"
"male","group E","associate's degree","free/reduced","none","72","64","63"
"male","group C","associate's degree","free/reduced","none","70","61","63"
"female","group A","high school","standard","none","73","82","81"
"female","group D","bachelor's degree","standard","none","68","82","76"
"female","group D","some college","standard","none","69","79","83"
"male","group D","some high school","standard","completed","73","69","71"
"male","group B","high school","free/reduced","none","56","63","60"
"female","group B","some college","free/reduced","none","38","49","43"
"female","group D","some high school","standard","completed","78","85","88"
"male","group E","some high school","standard","none","73","64","66"
"male","group D","high school","standard","none","81","73","72"
"male","group C","high school","standard","none","68","61","60"
"male","group C","some college","free/reduced","none","53","57","53"
"female","group C","bachelor's degree","standard","completed","64","72","78"
"female","group A","high school","free/reduced","none","39","45","44"
"female","group A","some college","standard","none","51","59","66"
"female","group D","associate's degree","standard","none","71","82","77"
"male","group C","some college","free/reduced","none","76","74","76"
"female","group B","associate's degree","free/reduced","completed","37","59","59"
"male","group E","high school","free/reduced","none","62","66","62"
"female","group E","some college","free/reduced","completed","55","70","63"
"female","group B","some high school","free/reduced","none","40","47","49"
"male","group D","master's degree","free/reduced","none","82","81","78"
"female","group C","bachelor's degree","standard","completed","89","87","91"
"female","group C","high school","standard","completed","73","81","75"
"male","group C","high school","standard","none","50","39","38"
"male","group E","associate's degree","standard","none","60","51","49"
"male","group C","bachelor's degree","standard","none","76","69","72"
"male","group E","bachelor's degree","standard","none","83","76","74"
"female","group E","some high school","standard","completed","82","80","78"
"female","group C","some college","standard","completed","70","81","80"
"male","group B","some high school","free/reduced","none","13","12","7"
"male","group C","associate's degree","standard","none","92","94","85"
"female","group C","some high school","standard","none","64","73","67"
"female","group D","some college","standard","none","70","77","76"
"female","group D","high school","standard","completed","64","71","68"
"male","group B","high school","free/reduced","completed","64","64","62"
"female","group D","master's degree","free/reduced","none","42","59","52"
"male","group C","some college","standard","none","65","69","59"
"female","group E","high school","standard","none","78","84","79"
"female","group E","some high school","standard","none","69","74","69"
"female","group D","some high school","standard","none","64","67","72"
"male","group E","bachelor's degree","standard","none","69","66","54"
"male","group D","some college","standard","completed","59","59","64"
"male","group A","bachelor's degree","standard","none","81","80","78"
"female","group E","high school","free/reduced","none","69","64","70"
"female","group C","some college","standard","completed","62","71","81"
"female","group D","some college","free/reduced","none","72","75","76"
"male","group C","high school","standard","none","91","83","76"
"male","group D","some high school","standard","none","62","58","59"
"male","group D","associate's degree","free/reduced","none","43","41","42"
"male","group E","some college","standard","completed","74","74","72"
"male","group B","some college","free/reduced","none","65","58","47"
"male","group C","some high school","standard","completed","89","81","81"
"male","group E","some college","standard","completed","85","69","66"
"male","group D","high school","standard","none","64","55","58"
"male","group E","associate's degree","standard","none","100","90","88"
"female","group C","associate's degree","standard","completed","48","59","65"
"male","group B","bachelor's degree","standard","none","86","77","72"
"female","group D","master's degree","standard","completed","71","73","83"
"female","group C","some college","standard","completed","72","73","74"
"female","group D","high school","free/reduced","none","55","65","61"
"female","group E","bachelor's degree","standard","completed","100","97","100"
"female","group E","high school","standard","completed","74","79","84"
"female","group C","associate's degree","free/reduced","completed","51","65","71"
"female","group E","associate's degree","standard","none","58","68","69"
"male","group D","some high school","standard","completed","76","74","78"
"male","group B","some high school","standard","completed","75","64","68"
"male","group C","high school","standard","none","49","35","31"
"male","group D","some high school","free/reduced","none","45","50","46"
"female","group B","high school","free/reduced","completed","32","55","57"
"female","group D","high school","standard","completed","71","84","82"
"male","group A","high school","standard","none","63","58","53"
"female","group E","some college","free/reduced","none","70","74","75"
"female","group D","master's degree","standard","none","47","53","58"
"male","group C","some college","standard","none","81","77","77"
"male","group D","master's degree","standard","none","75","72","72"
"male","group B","high school","standard","none","60","68","60"
"female","group E","bachelor's degree","free/reduced","none","57","75","70"
"female","group B","some college","free/reduced","none","78","87","80"
"female","group C","associate's degree","standard","completed","51","68","75"
"female","group D","high school","standard","completed","66","78","81"
"male","group C","high school","free/reduced","none","60","64","57"
"female","group C","some high school","standard","none","48","55","55"
"female","group D","associate's degree","standard","none","67","77","71"
"female","group C","associate's degree","standard","none","63","72","65"
"female","group C","high school","standard","none","72","82","81"
"female","group B","associate's degree","standard","none","71","78","71"
"male","group B","some high school","free/reduced","none","71","66","60"
"male","group C","some high school","standard","completed","74","77","76"
"female","group B","some college","free/reduced","none","60","68","69"
"female","group C","bachelor's degree","standard","none","53","73","61"
"male","group E","high school","free/reduced","completed","71","69","70"
"male","group A","high school","standard","none","67","70","69"
"female","group D","high school","standard","none","64","78","77"
"male","group B","master's degree","standard","none","71","67","64"
"male","group B","associate's degree","free/reduced","completed","49","61","54"
"female","group B","master's degree","standard","none","65","68","69"
"male","group A","some high school","standard","none","84","77","82"
"male","group D","bachelor's degree","free/reduced","none","59","64","64"
"female","group B","high school","free/reduced","none","44","59","63"
"female","group B","master's degree","standard","none","93","95","94"
"female","group E","some high school","standard","none","44","52","48"
"female","group B","some high school","standard","none","49","65","60"
"male","group C","some college","standard","none","88","80","83"
"male","group D","high school","standard","none","95","93","85"
"male","group D","associate's degree","standard","none","92","77","80"
"male","group A","some college","standard","none","72","64","60"
"female","group C","some college","standard","none","53","61","61"
"female","group D","high school","free/reduced","completed","64","80","73"
"male","group B","high school","standard","completed","77","77","77"
"male","group C","some high school","standard","completed","70","59","56"
"female","group C","high school","free/reduced","none","47","61","60"
"male","group C","high school","free/reduced","none","59","67","54"
"female","group B","some high school","free/reduced","none","66","80","76"
"male","group A","some college","free/reduced","none","30","37","30"
"female","group B","some college","free/reduced","none","13","45","40"
"female","group D","bachelor's degree","standard","none","66","75","72"
"male","group B","high school","standard","none","61","45","42"
"female","group E","high school","free/reduced","none","82","91","88"
"female","group A","high school","standard","completed","54","60","66"
"male","group D","some high school","standard","none","85","70","71"
"male","group C","high school","standard","none","57","51","51"
"male","group C","some high school","standard","completed","86","88","88"
"female","group B","master's degree","standard","completed","74","85","91"
"female","group D","bachelor's degree","free/reduced","completed","72","91","89"
"female","group C","bachelor's degree","free/reduced","none","47","60","55"
"female","group D","bachelor's degree","standard","none","86","82","85"
"male","group D","bachelor's degree","standard","none","81","75","79"
"female","group B","high school","standard","none","87","93","93"
"male","group C","some high school","free/reduced","none","40","42","40"
"female","group B","master's degree","free/reduced","none","40","49","46"
"male","group D","high school","standard","none","75","66","60"
"male","group C","some college","free/reduced","none","78","80","67"
"male","group D","some high school","free/reduced","completed","79","79","84"
"male","group B","some high school","free/reduced","completed","79","79","73"
"female","group E","master's degree","standard","completed","100","100","100"
"male","group D","some college","standard","completed","86","81","81"
"female","group C","some college","free/reduced","completed","39","50","51"
"female","group B","some college","standard","none","40","67","60"
"male","group D","some college","standard","none","74","71","68"
"male","group D","bachelor's degree","standard","none","65","67","64"
"male","group A","high school","standard","none","64","56","55"
"male","group D","some college","standard","none","61","49","52"
"male","group D","high school","standard","completed","96","95","95"
"male","group D","some college","free/reduced","none","63","61","62"
"male","group E","some college","standard","completed","95","94","92"
"male","group A","some high school","standard","completed","45","38","46"
"female","group B","bachelor's degree","free/reduced","completed","81","97","98"
"male","group B","some college","free/reduced","completed","88","84","83"
"female","group D","associate's degree","free/reduced","none","79","79","79"
"female","group E","some college","standard","completed","65","74","65"
"female","group C","associate's degree","standard","none","69","80","75"
"male","group B","associate's degree","standard","none","64","71","57"
"female","group B","high school","standard","completed","72","87","81"
"female","group C","associate's degree","free/reduced","completed","41","49","56"
"male","group B","master's degree","standard","completed","80","70","76"
"male","group B","master's degree","free/reduced","none","61","58","56"
"male","group D","some high school","free/reduced","none","57","64","59"
"female","group B","high school","free/reduced","completed","46","60","60"
"male","group D","some college","free/reduced","completed","74","82","74"
"female","group C","high school","standard","none","57","65","70"
"female","group C","some college","free/reduced","completed","58","74","77"
"male","group C","bachelor's degree","free/reduced","completed","68","60","62"
"male","group E","some high school","standard","completed","100","98","98"
"female","group D","high school","standard","completed","71","84","91"
"female","group B","bachelor's degree","free/reduced","none","43","56","57"
"male","group D","bachelor's degree","standard","none","75","74","74"
"male","group D","associate's degree","standard","completed","100","89","93"
"female","group E","associate's degree","standard","none","63","66","60"
"male","group D","some college","standard","none","73","69","65"
"female","group D","some college","standard","none","86","95","96"
"male","group B","some college","standard","none","89","85","74"
"male","group C","associate's degree","standard","none","66","54","50"
"female","group B","some college","standard","completed","55","63","70"
"male","group A","some college","standard","none","66","43","46"
"male","group C","some college","free/reduced","completed","67","72","70"
"male","group C","bachelor's degree","standard","none","65","58","55"
"male","group C","high school","standard","completed","77","70","72"
"male","group C","some college","free/reduced","none","81","76","73"
"male","group D","some high school","standard","none","85","78","79"
"female","group D","some college","free/reduced","none","14","33","35"
"female","group C","associate's degree","standard","completed","85","87","91"
"female","group E","some college","free/reduced","completed","72","81","77"
"male","group D","some high school","free/reduced","none","52","57","51"
"male","group D","bachelor's degree","free/reduced","completed","68","67","70"
"male","group E","bachelor's degree","standard","none","76","73","66"
"female","group D","associate's degree","standard","none","65","67","68"
"male","group D","bachelor's degree","free/reduced","none","82","84","83"
"male","group D","associate's degree","standard","none","77","73","74"
"female","group C","bachelor's degree","standard","completed","66","76","81"
"male","group C","some high school","free/reduced","completed","57","64","57"
"female","group D","associate's degree","free/reduced","none","42","52","51"
"male","group E","some high school","standard","completed","72","66","59"
"female","group C","high school","standard","none","70","83","78"
"male","group D","high school","standard","none","73","66","70"
"male","group D","high school","standard","none","61","49","49"
"female","group B","some college","free/reduced","none","67","82","71"
"female","group C","some high school","standard","completed","80","84","89"
"male","group C","associate's degree","free/reduced","completed","60","63","61"
"male","group D","some high school","free/reduced","none","51","57","53"
"male","group D","bachelor's degree","standard","completed","86","81","91"
"female","group C","master's degree","standard","none","80","94","97"
"female","group E","associate's degree","free/reduced","completed","75","77","82"
"female","group B","master's degree","free/reduced","none","52","65","65"
"male","group B","master's degree","free/reduced","none","78","78","73"
"male","group D","some high school","free/reduced","none","62","62","67"
"female","group D","high school","standard","completed","60","72","80"
"female","group D","bachelor's degree","standard","none","97","100","100"
"female","group C","master's degree","standard","none","84","89","92"
"female","group D","high school","standard","none","59","62","58"
"male","group C","some college","standard","none","62","63","54"
"male","group B","associate's degree","standard","none","67","64","59"
"male","group B","associate's degree","standard","completed","93","82","83"
"male","group C","high school","standard","none","71","66","56"
"male","group E","bachelor's degree","standard","none","100","92","94"
"male","group D","bachelor's degree","standard","none","79","86","89"
"male","group E","some college","standard","none","80","77","72"
"female","group D","high school","free/reduced","none","48","59","51"
"male","group D","some college","free/reduced","none","58","64","64"
"male","group D","some college","standard","completed","79","62","73"
"female","group D","associate's degree","free/reduced","none","42","63","62"
"male","group A","master's degree","free/reduced","completed","52","48","50"
"female","group E","high school","free/reduced","none","53","62","54"
"male","group C","associate's degree","standard","none","74","66","60"
"male","group D","master's degree","free/reduced","none","61","69","68"
"female","group B","some college","standard","completed","79","89","90"
"male","group C","some high school","free/reduced","none","33","35","27"
"female","group D","some high school","free/reduced","none","56","63","59"
"male","group D","high school","standard","completed","75","64","66"
"female","group D","some high school","standard","completed","76","77","77"
"female","group B","high school","standard","completed","83","90","90"
"male","group B","associate's degree","free/reduced","none","60","72","64"
"male","group D","high school","standard","completed","67","66","62"
"male","group E","high school","standard","completed","77","65","60"
"male","group C","associate's degree","free/reduced","completed","51","45","49"
"male","group C","bachelor's degree","standard","completed","77","74","67"
"male","group D","master's degree","standard","completed","87","89","91"
"male","group A","high school","standard","completed","85","78","75"
"female","group D","some college","free/reduced","none","68","83","77"
"male","group C","associate's degree","standard","none","72","62","58"
"male","group B","associate's degree","free/reduced","completed","71","74","81"
"male","group D","some college","free/reduced","completed","49","56","57"
"male","group C","some college","standard","completed","70","69","71"
"male","group C","bachelor's degree","standard","none","92","92","89"
"female","group B","some college","standard","none","72","82","86"
"female","group C","high school","free/reduced","none","40","48","53"
"female","group C","master's degree","standard","none","83","77","86"
"female","group A","some high school","standard","none","51","56","60"
"male","group B","high school","standard","none","70","71","64"
"female","group E","bachelor's degree","standard","none","78","74","76"
"female","group A","high school","standard","completed","60","76","70"
"male","group C","some college","free/reduced","none","63","70","59"
"female","group C","high school","free/reduced","none","62","78","79"
"male","group D","high school","free/reduced","completed","60","58","66"
"female","group B","some college","free/reduced","none","35","46","47"
"male","group B","bachelor's degree","standard","none","74","75","70"
"female","group D","bachelor's degree","free/reduced","completed","34","49","48"
"female","group B","associate's degree","free/reduced","none","20","31","33"
"male","group C","bachelor's degree","standard","completed","84","73","69"
"male","group C","some college","free/reduced","none","79","80","71"
"male","group B","some high school","free/reduced","completed","72","63","61"
"female","group B","some college","standard","completed","82","85","88"
"male","group A","high school","standard","none","67","54","51"
"female","group A","some college","free/reduced","none","65","70","71"
"male","group C","associate's degree","standard","completed","60","68","67"
"female","group A","some high school","free/reduced","none","40","47","47"
"female","group C","master's degree","standard","none","76","77","77"
"male","group C","some high school","standard","none","82","74","67"
"male","group A","some college","standard","none","87","81","78"
"female","group C","some high school","free/reduced","none","56","66","60"
"female","group E","bachelor's degree","free/reduced","none","46","56","51"
"female","group C","some college","standard","completed","49","60","58"
"male","group A","bachelor's degree","free/reduced","none","41","46","40"
"female","group A","some college","standard","completed","88","94","100"
"male","group C","some college","free/reduced","completed","76","91","91"
"male","group D","some high school","standard","completed","71","61","68"
"female","group D","high school","standard","completed","61","74","71"
"male","group B","associate's degree","standard","none","92","90","84"
"female","group C","high school","free/reduced","completed","56","73","74"
"female","group C","high school","free/reduced","completed","38","55","59"
"female","group D","some college","standard","none","82","87","87"
"male","group A","bachelor's degree","free/reduced","none","28","29","29"
"male","group A","some college","standard","completed","56","54","57"
"male","group D","some high school","standard","none","86","82","73"
"female","group D","some high school","free/reduced","completed","72","82","88"
"male","group E","bachelor's degree","standard","completed","100","100","100"
"male","group C","some college","free/reduced","completed","55","57","54"
"female","group B","some college","standard","completed","65","75","77"
"female","group D","some high school","standard","none","51","60","57"
"female","group C","high school","standard","none","82","86","83"
"male","group D","some college","free/reduced","none","52","55","55"
"female","group E","associate's degree","standard","none","87","89","94"
"female","group B","some high school","standard","completed","52","71","69"
"male","group C","associate's degree","standard","completed","71","68","73"
"female","group C","bachelor's degree","standard","none","71","78","87"
"male","group D","associate's degree","standard","none","68","69","68"
"female","group C","some high school","standard","completed","68","79","85"
"male","group C","associate's degree","free/reduced","none","54","52","49"
"male","group E","bachelor's degree","free/reduced","completed","52","57","54"
"female","group D","high school","free/reduced","none","53","55","57"
"female","group E","high school","standard","none","92","80","80"
"male","group D","high school","standard","completed","71","85","81"
"female","group B","bachelor's degree","free/reduced","completed","73","90","88"
"male","group B","bachelor's degree","standard","none","64","54","53"
"female","group E","associate's degree","standard","none","52","60","59"
"male","group D","high school","standard","none","79","73","69"
"female","group C","associate's degree","standard","completed","83","98","95"
"male","group D","bachelor's degree","standard","completed","100","100","100"
"male","group A","high school","standard","none","66","60","56"
"male","group A","associate's degree","standard","completed","61","70","65"
"female","group D","high school","standard","none","70","78","77"
"female","group C","some high school","standard","none","53","57","52"
"male","group C","high school","standard","none","74","69","61"
"female","group A","associate's degree","free/reduced","none","63","78","75"
"female","group C","associate's degree","free/reduced","none","55","74","71"
"female","group B","associate's degree","standard","none","84","87","89"
"female","group C","some college","free/reduced","completed","67","88","90"
"female","group D","some high school","free/reduced","none","59","76","73"
"male","group D","some high school","standard","none","73","67","67"
"female","group B","associate's degree","standard","completed","76","84","84"
"female","group D","some college","free/reduced","completed","51","69","71"
"male","group A","some college","standard","none","67","61","57"
"female","group B","some college","standard","none","58","72","73"
"female","group E","some college","standard","none","80","82","80"
"male","group A","bachelor's degree","standard","completed","87","88","90"
"female","group B","associate's degree","standard","none","87","93","97"
"male","group C","some college","free/reduced","none","43","38","36"
"male","group C","bachelor's degree","free/reduced","none","56","54","46"
"male","group A","associate's degree","standard","none","47","35","41"
"male","group B","some college","standard","none","49","44","44"
